TimeStamp,CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
0:05:46,0.25,0,0.1,0.0,4.0,0.15,0,0,4.5,4.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,1.0,1.0,0.0,0,0,31380324,24072572,26655316,16379900,4,0,0.57,23.733,4.615,-1,-1,1,0.57,0,0,0,36014,1770,0,4,1,0,1767,1,990,0.55,0.99,0,fileio stress
0:05:47,0.05,0,0.2,0.0,3.95,0.3,0,0,4.5,4.49,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.76,5.0,6.0,0.01,0,0,31380324,24068744,26651488,16379900,4,0,0.662,22.87,4.241,-1,-1,1,0.662,0,0,0,35806,1735,0,4,1,0,1725,0,995,0.55,0.99,0,fileio stress
0:05:49,0.05,0,0.15,0.0,3.91,0.05,0,0,4.16,4.16,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0,0,31380324,24073276,26656020,16379900,12,0,0.697,26.63,3.617,-1,-1,1,0.697,0,0,0,36066,1993,0,4,1,2,1996,1,988,0.5,0.97,0,fileio stress
0:05:50,0.2,0,0.2,0.0,3.95,0.05,0,0,4.4,4.4,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,2.0,3.0,0.0,0,0,31380324,24075892,26658636,16379900,16,0,0.526,21.381,2.84,-1,-1,1,0.526,0,0,0,36533,1465,0,4,0,0,1476,0,993,0.5,0.97,0,fileio stress
23:57:21,4.28,0,0.5,4.38,3.32,0.1,0,0,8.2,8.22,0,1696,0.0,6.43,0,0.0,0.0,3.89,0.0,0.57,99.8,0.39,0.05,0.13,1.0,2.0,0.0,0,0,31380324,7249648,26626604,16379900,0,0,1.867,11.589,4.785,-1,-1,1,1.867,1,0,6577,41326,29973,0,8,1,22,29934,1,1000,0.89,0.74,0,fileio stress
23:57:22,1.1,0,0.7,4.31,3.71,0.2,0,0,5.71,5.71,0,1721,0.0,6.5,0,0.0,0.0,3.87,0.0,0.57,99.9,0.38,4.84,1.21,10.0,9.0,0.04,0,0,31380324,7227716,26605220,16379900,428,0,1.113,17.256,2.997,-1,-1,1,1.113,0,0,6659,40964,29599,0,6,1,22,29528,1,998,0.89,0.74,0,fileio stress
23:57:23,1.8,0,0.5,4.4,3.65,0.15,0,0,6.1,6.08,0,1695,0.0,6.4,0,0.0,0.0,3.87,0.0,0.58,100.0,0.4,0.1,0.13,2.0,2.0,0.0,0,0,31380324,7227424,26604928,16379900,844,0,1.612,28.782,3.427,-1,-1,1,1.612,1,0,6555,41201,22266,0,6,0,0,22198,0,998,0.9,0.75,0,fileio stress
23:57:25,1.16,0,0.6,4.27,3.47,0.1,0,0,5.33,5.32,0,1725,0.0,6.6,0,0.0,0.0,3.92,0.0,0.57,100.1,0.39,0.1,0.13,2.0,2.0,0.0,0,0,31380324,7231596,26609404,16379900,764,0,1.165,16.845,2.902,-1,-1,1,1.165,1,0,6755,41661,35598,0,5,1,0,35598,1,996,0.9,0.75,0,fileio stress
23:57:26,0.6,0,0.4,4.36,3.66,0.1,0,0,4.76,4.76,0,1700,0.0,6.45,0,0.0,0.0,3.88,0.0,0.58,100.1,0.4,0.15,0.19,3.0,3.0,0.0,0,0,31380324,7246908,26624752,16379900,408,0,1.413,22.344,1.73,-1,-1,1,1.413,1,0,6633,38613,23126,0,5,1,22,22478,2,999,0.9,0.75,0,fileio stress
23:57:27,0.55,0,0.45,4.35,3.95,0.1,0,0,5.05,5.06,0,1675,0.0,6.35,0,0.0,0.0,3.88,0.0,0.58,99.9,0.39,0.15,0.19,3.0,3.0,0.0,0,0,31380324,7245228,26623072,16379900,220,0,1.528,26.68,1.764,-1,-1,1,1.528,1,0,6507,39242,22347,0,5,1,23,22360,1,995,0.9,0.75,0,fileio stress
23:57:28,0.6,0,0.25,4.42,3.61,0.2,0,0,4.66,4.66,0,1696,0.0,6.49,0,0.0,0.0,3.92,0.0,0.58,100.0,0.39,0.0,0.0,0.0,0.0,0.0,0,0,31380324,7235532,26613376,16379900,540,0,1.388,19.791,1.373,-1,-1,1,1.388,1,0,6630,38751,21596,0,5,0,0,21547,4,998,0.91,0.75,0,fileio stress
23:57:30,0.75,0,0.4,4.26,3.76,0.1,0,0,5.01,5.01,4,1773,0.06,7.13,0,0.67,16.0,4.12,0.25,0.56,99.9,0.4,0.32,0.51,5.0,6.0,0.0,0,0,31380324,7232216,26610060,16379900,320,0,1.357,27.783,2.268,-1,-1,1,1.357,1,0,7317,39555,23114,0,5,0,1,23114,0,995,0.91,0.75,0,fileio stress
23:57:31,0.4,0,0.55,4.31,3.71,0.25,0,0,4.91,4.9,0,1677,0.0,6.35,0,0.0,0.0,3.88,0.0,0.58,100.0,0.39,0.1,0.13,2.0,2.0,0.0,0,0,31380324,7236800,26614644,16379900,336,0,1.293,22.97,2.062,-1,-1,1,1.293,1,0,6500,39583,21417,0,5,2,0,21405,1,996,0.91,0.75,0,fileio stress
23:57:32,0.75,0,0.4,4.37,3.67,0.0,0,0,4.82,4.82,0,1725,0.0,6.57,0,0.0,0.0,3.9,0.0,0.57,100.3,0.4,4.85,1.29,10.0,10.0,0.04,0,0,31380324,7244708,26622552,16379900,672,0,1.225,27.955,2.58,-1,-1,1,1.225,1,0,6701,38856,21545,0,5,0,0,21570,2,999,0.91,0.75,0,fileio stress
23:57:33,0.55,0,0.3,4.31,3.71,0.25,0,0,4.81,4.8,0,1704,0.0,6.43,0,0.0,0.0,3.87,0.0,0.58,100.0,0.39,0.05,0.13,1.0,2.0,0.0,0,0,31380324,7243844,26621692,16379900,992,0,1.463,22.575,1.777,-1,-1,1,1.463,1,0,6590,39176,20406,0,5,0,0,20361,1,996,0.91,0.76,0,fileio stress
23:57:35,0.5,0,0.3,4.42,3.76,0.1,0,0,4.66,4.66,0,1727,0.0,6.51,0,0.0,0.0,3.86,0.0,0.57,100.1,0.39,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7242956,26620808,16379900,392,0,1.493,22.97,1.441,-1,-1,1,1.493,1,0,6668,38380,21268,0,4,1,0,21184,0,995,0.91,0.76,0,fileio stress
23:57:36,0.55,0,0.4,4.27,3.92,0.0,0,0,4.87,4.88,0,1702,0.0,6.53,0,0.0,0.0,3.93,0.0,0.58,100.1,0.39,0.05,0.13,1.0,2.0,0.0,0,0,31380324,7247260,26625112,16379900,440,0,1.428,26.225,2.147,-1,-1,1,1.428,1,0,6688,38801,21147,0,5,0,0,21135,0,998,0.91,0.76,0,fileio stress
23:57:37,0.7,0,0.55,4.31,3.66,0.2,0,0,5.11,5.1,0,1699,0.0,6.56,0,0.0,0.0,3.95,0.0,0.58,99.9,0.41,0.36,0.39,7.0,6.0,0.0,0,0,31380324,7248064,26625916,16379900,648,0,1.279,25.016,2.502,-1,-1,1,1.279,1,0,6713,39896,25455,0,5,1,0,25438,0,995,0.91,0.76,0,fileio stress
23:57:38,0.7,0,0.35,4.34,3.79,0.25,0,0,5.09,5.08,0,1721,0.0,6.53,0,0.0,0.0,3.89,0.0,0.57,100.1,0.39,0.1,0.06,2.0,1.0,0.0,0,0,31380324,7231428,26609280,16379900,184,0,1.258,23.985,2.496,-1,-1,1,1.258,0,0,6686,39018,24194,0,5,2,1,24317,1,995,0.92,0.76,0,fileio stress
23:57:40,1.85,0,0.55,4.44,3.39,0.25,0,0,6.04,6.02,0,1704,0.0,6.44,0,0.0,0.0,3.87,0.0,0.57,100.0,0.39,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7232460,26610312,16379900,392,0,1.578,27.831,3.456,-1,-1,1,1.578,0,0,6606,42215,27934,0,6,2,1,27953,1,995,0.92,0.76,0,fileio stress
23:57:41,0.85,0,0.35,4.3,3.6,0.1,0,0,4.9,4.9,0,1706,0.0,6.44,0,0.0,0.0,3.87,0.0,0.57,100.1,0.39,0.2,0.26,4.0,4.0,0.0,0,0,31380324,7238028,26615880,16379900,572,0,1.235,23.326,3.17,-1,-1,1,1.235,1,0,6610,40975,26612,0,5,0,2,26607,0,995,0.92,0.76,0,fileio stress
23:57:42,1.0,0,0.45,4.42,3.46,0.05,0,0,4.96,4.97,0,1719,0.0,6.46,0,0.0,0.0,3.85,0.0,0.57,100.3,0.38,0.11,0.7,2.0,5.0,0.01,0,0,31380324,7243140,26620992,16379900,668,0,1.321,28.943,3.382,-1,-1,1,1.321,1,0,6603,40242,27932,0,5,0,0,27929,3,998,0.92,0.76,0,fileio stress
23:57:43,1.21,0,0.3,4.33,3.72,0.2,0,0,5.43,5.43,0,1699,0.0,6.45,0,0.0,0.0,3.89,0.0,0.58,100.1,0.39,0.34,0.13,2.0,2.0,0.0,0,0,31380324,7241896,26619748,16379900,304,0,1.406,30.921,3.78,-1,-1,1,1.406,1,0,6605,40145,27976,0,5,1,0,27988,1,996,0.93,0.77,0,fileio stress
23:57:45,0.85,0,0.6,4.35,3.8,0.2,0,0,5.45,5.44,0,1699,0.0,6.41,0,0.06,0.0,3.86,0.0,0.57,99.9,0.38,0.1,0.19,2.0,3.0,0.0,0,0,31380324,7225444,26603296,16379900,316,0,1.289,31.171,2.744,-1,-1,1,1.289,1,0,6529,39535,22165,0,5,1,0,22159,1,996,0.93,0.77,0,fileio stress
23:57:46,0.5,0,0.4,4.36,3.76,0.15,0,0,4.81,4.8,0,1689,0.0,6.37,0,0.0,0.0,3.86,0.0,0.58,100.0,0.39,0.05,0.15,1.0,2.0,0.0,0,0,31380324,7219932,26597784,16379900,152,0,1.31,21.76,2.427,-1,-1,1,1.31,1,0,6511,40117,23148,0,5,1,0,23150,0,995,0.93,0.77,0,fileio stress
23:57:47,2.46,0,0.4,4.36,3.56,0.25,0,0,6.67,6.66,0,1678,0.0,6.34,0,0.0,0.0,3.87,0.0,0.58,99.9,0.39,0.82,2.5,6.0,11.0,0.02,0,0,31380324,7224500,26602352,16379900,252,0,1.383,34.169,4.365,-1,-1,1,1.383,1,0,6479,40511,25878,0,6,0,1,25887,0,995,0.93,0.77,0,fileio stress
23:57:49,3.25,0,0.5,4.36,3.56,0.1,0,0,7.41,7.41,0,1682,0.0,6.33,0,0.0,0.0,3.85,0.0,0.58,100.0,0.39,3.27,2.18,6.0,6.0,0.03,0,0,31380324,7301200,26679056,16379900,512,0,1.501,31.656,4.669,-1,-1,1,1.501,1,0,6480,43442,25179,0,7,1,0,25175,3,999,0.93,0.77,0,fileio stress
23:57:50,0.95,0,0.55,4.36,3.66,0.15,0,0,5.31,5.3,0,1693,0.0,6.41,0,0.0,0.0,3.88,0.0,0.58,99.9,0.39,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7302196,26680056,16379900,516,0,1.156,26.838,4.04,-1,-1,1,1.156,1,0,6560,39509,25353,0,5,2,0,25330,2,995,0.93,0.77,0,fileio stress
23:57:51,0.55,0,0.45,4.32,3.52,0.05,0,0,4.57,4.57,0,1702,0.0,6.41,0,0.0,0.0,3.85,0.0,0.57,100.0,0.38,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7302532,26680392,16379900,168,0,1.291,19.874,2.08,-1,-1,1,1.291,1,0,6577,39655,25259,0,5,1,0,25204,2,998,0.93,0.77,0,fileio stress
23:57:52,0.7,0,0.5,4.35,3.75,0.25,0,0,5.2,5.19,0,1727,0.0,6.53,0,0.0,0.0,3.87,0.0,0.57,100.0,0.39,0.0,0.19,0.0,3.0,0.0,0,0,31380324,7299084,26676944,16379900,472,0,1.38,25.943,1.969,-1,-1,1,1.38,1,0,6689,39448,20879,0,5,0,0,20832,0,993,0.93,0.77,0,fileio stress
23:57:54,0.55,0,0.45,4.35,3.7,0.15,0,0,4.85,4.85,0,1685,0.0,6.36,0,0.0,0.0,3.86,0.0,0.58,100.0,0.38,4.68,0.78,7.0,8.0,0.04,0,0,31380324,7285984,26663844,16379900,572,0,1.397,22.544,1.721,-1,-1,1,1.397,1,0,6509,38707,22742,0,5,1,0,22634,1,998,0.94,0.77,0,fileio stress
23:57:55,0.35,0,0.3,4.36,3.96,0.05,0,0,4.66,4.66,0,1702,0.0,6.4,0,0.0,0.0,3.85,0.0,0.58,100.1,0.39,0.0,0.06,0.0,1.0,0.0,0,0,31380324,7286140,26664000,16379900,44,0,1.5,20.571,1.515,-1,-1,1,1.5,0,0,6556,38535,21154,0,4,5,0,21492,4,998,0.94,0.77,0,fileio stress
23:57:56,0.65,0,0.3,4.41,3.61,0.15,0,0,4.71,4.7,0,1696,0.0,6.39,0,0.0,0.0,3.86,0.0,0.58,100.0,0.38,0.15,0.19,3.0,3.0,0.0,0,0,31380324,7284500,26662360,16379900,560,0,1.321,21.89,1.815,-1,-1,1,1.321,1,0,6543,38534,22504,0,5,1,0,22472,0,998,0.94,0.77,0,fileio stress
23:57:57,0.65,0,0.45,4.35,3.75,0.1,0,0,4.95,4.94,0,1668,0.0,6.3,0,0.0,0.0,3.87,0.0,0.59,99.9,0.39,0.1,0.19,2.0,3.0,0.0,0,0,31380324,7294600,26672460,16379900,664,0,1.354,22.147,1.876,-1,-1,1,1.354,1,0,6469,37947,19853,0,5,1,0,19819,2,998,0.94,0.77,0,fileio stress
23:57:59,1.65,0,0.4,4.36,3.66,0.2,0,0,5.91,5.91,0,1735,0.0,6.59,0,0.0,0.0,3.89,0.0,0.56,99.9,0.38,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7293616,26671476,16379900,276,0,1.606,28.717,3.003,-1,-1,1,1.606,1,0,6767,39917,21958,0,6,0,0,21946,2,998,0.94,0.78,0,fileio stress
23:58:00,0.65,0,0.5,4.24,3.89,0.3,0,0,5.34,5.33,0,1709,0.0,6.38,0,0.0,0.0,3.83,0.0,0.57,100.0,0.38,0.05,0.21,1.0,1.0,0.0,0,0,31380324,7296064,26673924,16379900,308,0,1.408,22.128,1.948,-1,-1,1,1.408,1,0,6537,39972,21441,0,6,1,0,21457,2,998,0.94,0.78,0,fileio stress
23:58:01,0.55,0,0.5,4.35,3.6,0.15,0,0,4.8,4.8,0,1701,0.0,6.48,0,0.0,0.0,3.9,0.0,0.57,100.0,0.39,0.05,0.27,1.0,2.0,0.0,0,0,31380324,7298536,26676396,16379900,560,0,1.286,24.623,2.01,-1,-1,1,1.286,1,0,6631,39986,21453,0,5,0,0,21367,1,998,0.94,0.78,0,fileio stress
23:58:02,0.7,0,0.3,4.37,3.52,0.1,0,0,4.62,4.61,0,1706,0.0,6.43,0,0.0,0.0,3.86,0.0,0.58,100.0,0.39,0.05,0.27,1.0,2.0,0.0,0,0,31380324,7294512,26672372,16379900,540,0,1.284,27.055,2.649,-1,-1,1,1.284,1,0,6539,39153,20880,0,5,0,1,20871,0,995,0.94,0.78,0,fileio stress
23:58:04,0.6,0,0.35,4.4,3.7,0.2,0,0,4.85,4.84,0,1738,0.0,6.59,0,0.0,0.0,3.88,0.0,0.56,99.9,0.39,4.69,1.07,7.0,7.0,0.04,0,0,31380324,7282644,26660504,16379900,672,0,1.506,22.381,1.379,-1,-1,1,1.506,1,0,6744,39086,21202,0,5,1,0,21152,1,996,0.95,0.78,0,fileio stress
23:58:05,0.6,0,0.45,4.31,3.71,0.1,0,0,4.86,4.85,0,1740,0.0,6.62,0,0.0,0.0,3.89,0.0,0.56,99.9,0.38,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7278628,26656488,16379900,640,0,1.466,21.584,1.513,-1,-1,1,1.466,1,0,6807,40045,21076,0,4,0,1,21068,0,995,0.95,0.78,0,fileio stress
23:58:06,0.65,0,0.45,4.35,3.7,0.2,0,0,5.0,5.0,0,1692,0.0,6.39,0,0.0,0.0,3.86,0.0,0.58,100.4,0.39,0.0,0.06,0.0,1.0,0.0,0,0,31380324,7277816,26655676,16379900,720,0,1.299,23.71,1.784,-1,-1,1,1.299,0,0,6524,39031,21171,0,5,3,0,21145,2,995,0.95,0.78,0,fileio stress
23:58:08,0.65,0,0.25,4.35,3.8,0.05,0,0,4.75,4.74,0,1551,0.0,5.84,0,0.0,0.0,3.85,0.0,0.63,100.0,0.45,0.1,0.06,2.0,1.0,0.0,0,0,31380324,7287340,26665204,16379900,448,0,1.454,21.116,1.357,-1,-1,1,1.454,1,0,5963,38538,19897,0,5,1,0,19441,0,995,0.95,0.78,0,fileio stress
23:58:09,0.65,0,0.5,4.39,3.89,0.3,0,0,5.34,5.33,0,1522,0.0,5.78,0,0.0,0.0,3.89,0.0,0.64,99.8,0.44,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7285908,26663772,16379900,484,0,1.256,24.239,1.979,-1,-1,1,1.256,1,0,5915,39578,19517,0,5,0,0,19471,0,998,1.03,0.8,0,fileio stress
23:58:10,0.75,0,0.4,4.35,3.7,0.1,0,0,4.95,4.95,0,1566,0.0,5.96,0,0.0,0.0,3.9,0.0,0.63,100.0,0.44,0.25,0.26,5.0,4.0,0.0,0,0,31380324,7286632,26664496,16379900,448,0,1.156,24.189,2.277,-1,-1,1,1.156,1,0,6107,38110,20279,0,5,2,1,20248,1,995,1.03,0.8,0,fileio stress
23:58:11,1.2,0,0.6,4.25,3.85,0.2,0,0,5.85,5.85,0,1708,0.0,6.43,0,0.0,0.0,3.86,0.0,0.57,99.8,0.38,0.65,1.21,6.0,8.0,0.01,0,0,31380324,7289888,26667752,16379900,184,0,1.558,28.881,3.745,-1,-1,1,1.558,0,0,6568,39563,26865,0,5,1,0,26857,2,998,1.03,0.8,0,fileio stress
23:58:13,0.7,0,0.4,4.41,3.91,0.05,0,0,5.06,5.06,0,1692,0.0,6.44,0,0.0,0.0,3.9,0.0,0.58,100.0,0.4,5.11,3.07,9.0,8.0,0.04,0,0,31380324,7296776,26674640,16379900,500,0,1.431,27.149,2.043,-1,-1,1,1.431,1,0,6581,40539,20872,0,5,0,1,20883,0,996,1.03,0.8,0,fileio stress
23:58:14,0.5,0,0.45,4.41,3.61,0.15,0,0,4.71,4.71,0,1726,0.0,6.49,0,0.0,0.0,3.85,0.0,0.57,100.1,0.39,5.63,1.62,14.0,15.0,0.05,0,0,31380324,7297192,26675056,16379900,636,0,1.401,28.878,2.313,-1,-1,1,1.401,1,0,6664,39789,21366,0,5,1,0,21240,1,997,1.11,0.82,0,fileio stress
23:58:15,0.7,0,0.45,4.36,3.66,0.05,0,0,4.86,4.85,0,1712,0.0,6.48,0,0.0,0.0,3.88,0.0,0.57,99.9,0.39,0.0,0.0,0.0,0.0,0.0,0,0,31380324,7281944,26659808,16379900,732,0,1.354,17.857,1.218,-1,-1,1,1.354,1,0,6634,38124,20675,0,5,1,0,20659,1,1002,1.11,0.82,0,fileio stress
23:58:16,0.55,0,0.25,4.36,3.81,0.05,0,0,4.66,4.65,0,1714,0.0,6.45,0,0.0,0.0,3.85,0.0,0.57,100.1,0.4,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7280520,26658384,16379900,220,0,1.421,22.332,1.673,-1,-1,1,1.421,0,0,6601,39615,21233,0,5,3,0,21231,2,996,1.11,0.82,0,fileio stress
23:58:18,0.4,0,0.4,4.4,3.85,0.25,0,0,4.9,4.89,0,1700,0.0,6.4,0,0.0,0.0,3.86,0.0,0.58,100.0,0.39,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7278044,26655908,16379900,300,0,1.479,19.802,1.571,-1,-1,1,1.479,1,0,6554,38040,20969,0,4,1,0,20925,1,996,1.11,0.82,0,fileio stress
23:58:19,0.45,0,0.45,4.36,3.71,0.05,0,0,4.66,4.66,0,1706,0.0,6.56,0,0.0,0.0,3.93,0.0,0.57,99.9,0.4,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7286504,26664368,16379900,664,0,1.413,23.194,1.982,-1,-1,1,1.413,1,0,6729,39022,20646,0,5,2,0,20640,1,996,1.18,0.84,0,fileio stress
23:58:20,0.55,0,0.55,4.35,3.6,0.15,0,0,4.85,4.85,0,1706,0.0,6.41,0,0.0,0.0,3.85,0.0,0.57,100.0,0.38,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7282172,26660036,16379900,988,0,1.449,23.301,1.695,-1,-1,1,1.449,1,0,6552,38311,21557,0,4,1,0,21645,0,999,1.18,0.84,0,fileio stress
23:58:21,0.6,0,0.25,4.36,3.76,0.1,0,0,4.71,4.71,0,1471,0.0,5.61,0,0.0,0.0,3.9,0.0,0.67,99.9,0.47,0.1,0.13,2.0,2.0,0.0,0,0,31380324,7282976,26660840,16379900,164,0,1.231,22.191,2.177,-1,-1,1,1.231,1,0,5712,38041,18989,0,5,4,0,18984,3,1001,1.18,0.84,0,fileio stress
23:58:23,0.45,0,0.5,4.35,3.95,0.1,0,0,5.0,5.0,0,1691,0.0,6.32,0,0.0,0.0,3.83,0.0,0.58,99.9,0.39,0.15,0.19,3.0,3.0,0.0,0,0,31380324,7283156,26658972,16379900,568,0,1.339,26.096,2.104,-1,-1,1,1.339,1,0,6476,38134,21119,0,4,0,0,21112,0,996,1.18,0.84,0,fileio stress
23:58:24,0.45,0,0.4,4.37,3.71,0.1,0,0,4.66,4.65,0,1706,0.0,6.48,0,0.0,0.0,3.89,0.0,0.58,100.0,0.4,0.16,0.31,3.0,4.0,0.0,0,0,31380324,7282488,26660356,16379900,88,0,1.482,20.505,1.476,-1,-1,1,1.482,1,0,6632,39055,21809,0,4,0,0,21804,0,996,1.25,0.86,0,fileio stress
23:58:25,0.45,0,0.45,4.34,3.89,0.45,0,0,5.24,5.24,0,1714,0.0,6.46,0,0.0,0.0,3.86,0.0,0.57,100.1,0.39,0.39,0.57,3.0,5.0,0.0,0,0,31380324,7279632,26657500,16379900,268,0,1.34,22.535,1.863,-1,-1,1,1.34,1,0,6635,40725,21071,0,5,0,0,21003,2,998,1.25,0.86,0,fileio stress
23:58:27,0.6,0,0.45,4.35,3.75,0.0,0,0,4.8,4.8,0,1657,0.0,6.3,0,0.0,0.0,3.89,0.0,0.59,100.1,0.4,0.15,0.19,3.0,3.0,0.0,0,0,31380324,7280780,26658648,16379900,268,0,1.408,26.344,1.976,-1,-1,1,1.408,1,0,6468,39050,21364,0,4,0,1,21289,0,996,1.25,0.86,0,fileio stress
23:58:28,0.65,0,0.4,4.4,3.6,0.15,0,0,4.8,4.78,0,1706,0.0,6.44,0,0.0,0.0,3.86,0.0,0.58,100.1,0.39,7.65,2.12,16.0,11.0,0.06,0,0,31380324,7277700,26655568,16379900,644,0,1.365,23.699,1.618,-1,-1,1,1.365,1,0,6608,38110,21602,0,5,0,0,21529,0,996,1.25,0.86,0,fileio stress
23:58:29,0.5,0,0.35,4.46,3.61,0.2,0,0,4.66,4.65,0,1735,0.0,6.86,0,0.29,0.0,4.05,0.0,0.57,100.1,0.39,0.36,0.25,6.0,3.0,0.0,0,0,31380324,7279464,26657332,16379900,184,0,1.422,19.637,1.459,-1,-1,1,1.422,1,0,7036,39254,21471,0,4,3,0,21429,1,996,1.23,0.86,0,fileio stress
23:58:30,1.75,0,0.4,4.41,3.81,0.1,0,0,6.06,6.06,0,1713,0.0,6.48,0,0.0,0.0,3.87,0.0,0.57,100.1,0.39,0.05,0.06,1.0,1.0,0.0,0,0,31380324,7276580,26654448,16379900,268,0,1.484,31.072,3.178,-1,-1,1,1.484,1,0,6649,41760,22885,0,6,1,0,22877,0,999,1.23,0.86,0,fileio stress
23:58:32,0.4,0,0.4,4.44,3.84,0.2,0,0,4.84,4.84,0,1727,0.0,6.48,0,0.0,0.0,3.84,0.0,0.57,100.1,0.38,0.1,0.13,2.0,2.0,0.0,0,0,31380324,7280652,26658520,16379900,544,0,1.457,20.639,1.13,-1,-1,1,1.457,1,0,6614,37822,20994,0,4,1,0,20974,1,1001,1.23,0.86,0,fileio stress
23:58:33,0.45,0,0.35,4.36,3.86,0.05,0,0,4.71,4.71,0,1687,0.0,6.36,0,0.0,0.0,3.86,0.0,0.58,100.0,0.39,0.15,0.13,3.0,2.0,0.0,0,0,31380324,7282408,26660276,16379900,608,0,1.246,19.716,1.724,-1,-1,1,1.246,0,0,6490,39112,21572,0,5,0,0,21586,0,999,1.21,0.87,0,fileio stress
23:58:34,0.55,0,0.35,4.36,3.66,0.2,0,0,4.76,4.76,0,1711,0.0,6.38,0,0.0,0.0,3.82,0.0,0.57,100.1,0.38,0.25,0.39,5.0,6.0,0.0,0,0,31380324,7282724,26660592,16379900,352,0,1.427,25.309,1.814,-1,-1,1,1.427,1,0,6552,38754,23022,0,5,0,0,22979,0,999,1.21,0.87,0,fileio stress
23:58:35,0.65,0,0.45,4.3,3.75,0.25,0,0,5.1,5.09,0,1702,0.0,6.42,0,0.0,0.0,3.86,0.0,0.57,99.9,0.39,4.79,1.14,9.0,8.0,0.04,0,0,31380324,7283496,26661364,16379900,464,0,1.284,21.234,1.742,-1,-1,1,1.284,1,0,6586,38106,21437,0,5,3,0,21428,1,996,1.21,0.87,0,fileio stress
23:58:37,0.6,0,0.5,4.41,3.81,0.05,0,0,4.96,4.96,0,1696,0.0,6.43,0,0.0,0.0,3.88,0.0,0.58,99.8,0.39,0.0,0.0,0.0,0.0,0.0,0,0,31380324,7280480,26658348,16379900,64,0,1.536,28.139,2.288,-1,-1,1,1.536,1,0,6582,40599,22139,0,5,1,2,22348,1,997,1.21,0.87,0,fileio stress
23:58:38,0.5,0,0.45,4.39,3.84,0.15,0,0,4.94,4.93,0,1698,0.0,6.35,0,0.0,0.0,3.83,0.0,0.58,100.2,0.39,0.1,0.13,2.0,2.0,0.0,0,0,31380324,7262216,26640084,16379900,228,0,1.411,22.798,1.586,-1,-1,1,1.411,1,0,6523,38263,20759,0,4,0,1,20784,0,996,1.19,0.87,0,fileio stress
23:58:39,0.65,0,0.4,4.45,3.85,0.05,0,0,4.95,4.95,0,1713,0.0,6.47,0,0.0,0.0,3.87,0.0,0.57,100.2,0.39,0.15,0.19,3.0,3.0,0.0,0,0,31380324,7262320,26640188,16379900,516,0,1.265,19.792,1.633,-1,-1,1,1.265,1,0,6630,38166,21261,0,5,1,0,21251,4,1003,1.19,0.87,0,fileio stress
